Date,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPosessionMinutes,TimeOfPosessionSeconds,TimeOfPosession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPosessionMinutes,OpponentTimeOfPosessionSeconds,OpponentTimeOfPosession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards
12/16/2012 1:00:00 PM,2012,15,BAL,DEN,HOME,17,34,51,M&T Bank Stadium,Artificial,53,74,7,48.0,3.0,0,0,3,14,0,21,26,21:26,12,2,8,2,62,278,4.5,2,19,56,2.9,0,40,20,222,2,1,5.6,11.1,50.0,73.12,12,1,8.3,2,0,0,2,1,1,0,52,6,61,3,1,3,32,5,6,0,7,353,50.4,2,0,-2,3,14,14,3,0,38,34,38:34,21,12,8,1,75,350,4.7,4,45,163,3.6,2,28,17,187,1,0,6.7,11,60.7,92.41,16,5,31.2,0,0,0,4,2,2,2,131,7,51,1,0,2,17,9,5,0,8,344,43,0,2,2,50.0,0,-4,1,-1,13.3,16.7,7.0,50.0,100,4,-1,1,26.3,20.9,6.7,4,3,2,0,45.7,2,2,0,0,0,0,0,1,1,0,5,52,6,144,0,0,7,4,1,0,36.5,4,4,0,0,0,0,0,3,2,0,5,33,1,20,1,98
12/16/2012 1:00:00 PM,2012,15,CHI,GB,HOME,13,21,34,Soldier Field,Grass,44,79,9,43.5,3.0,0,7,3,3,0,26,37,26:37,12,3,6,3,48,190,4.0,1,23,83,3.6,0,21,12,107,1,1,5.1,8.9,57.1,66.96,9,0,0,1,0,0,3,1,1,0,42,10,91,2,0,4,28,4,4,0,6,239,39.8,1,2,1,0,14,7,0,0,33,23,33:23,20,3,14,3,71,391,5.5,3,32,113,3.5,0,36,23,278,3,0,7.7,12.1,63.9,115.28,17,7,41.2,2,2,100,2,2,2,2,22,8,104,2,2,3,13,4,6,0,5,208,41.6,2,1,-1,33.3,0,0,-2,-1,12.5,10.3,16.0,100,100,0,2,1,26.1,16.0,7.7,4,4,2,0,40.2,1,1,0,0,0,0,0,2,2,0,3,42,2,63,0,0,4,4,2,0,33.2,3,3,0,0,0,0,0,2,0,0,3,2,2,37,1,24
12/16/2012 1:00:00 PM,2012,15,CLE,WAS,HOME,21,38,59,Cleveland Browns Stadium,Grass,59,67,18,40.5,-4.0,7,7,0,7,0,23,43,23:43,13,5,8,0,52,291,5.6,3,15,58,3.9,2,35,21,233,1,2,6.7,11.1,60.0,65.54,12,4,33.3,2,0,0,2,2,2,2,52,5,30,1,0,2,11,3,3,0,6,252,42,2,1,-1,7,3,14,14,0,36,17,36:17,25,7,17,1,74,430,5.8,5,35,122,3.5,3,37,26,308,2,1,8.3,11.8,70.3,102.08,15,7,46.7,1,1,100,5,4,5,4,43,6,45,2,0,2,21,2,4,0,5,213,42.6,1,2,1,100,100,1,-1,0,8.6,7.7,5.4,80.0,80.0,-1,1,0,26.7,5.4,5.1,4,3,3,0,35.7,3,3,0,0,0,0,0,0,0,0,2,15,7,191,1,37,7,4,0,0,39.6,5,5,0,0,0,0,0,1,1,0,2,18,1,22,2,25
12/16/2012 1:00:00 PM,2012,15,HOU,IND,HOME,29,17,46,Reliant Stadium,Grass,63,100,15,48.0,-10.0,10,10,3,6,0,33,6,33:6,23,8,13,2,66,417,6.3,2,32,178,5.6,0,31,23,239,1,0,7.7,10.4,74.2,106.79,13,5,38.5,0,0,0,5,1,2,1,12,9,69,0,0,3,22,10,9,0,3,127,42.3,0,1,1,0,10,7,0,0,26,54,26:54,19,8,7,4,57,272,4.8,2,25,124,5.0,0,27,13,148,2,0,5.5,11.4,48.1,89.74,8,1,12.5,0,0,0,3,1,3,1,18,8,79,1,1,5,38,3,4,0,6,242,40.3,1,0,-1,20.0,50.0,7,5,2,36.0,31.2,8.8,33.3,33.3,-7,-5,-2,12.5,8.8,15.6,8,8,4,0,36.3,2,2,0,0,0,0,0,6,5,0,2,12,1,18,0,0,4,4,3,1,38.3,2,2,0,0,0,0,0,1,1,0,2,18,4,111,0,0
12/16/2012 1:00:00 PM,2012,15,MIA,JAX,HOME,24,3,27,Sun Life Stadium,Grass,80,60,13,38.5,-7.5,3,7,6,8,0,35,38,35:38,26,8,13,5,66,389,5.9,2,36,180,5,0,29,22,209,2,0,7.2,9.5,75.9,118.32,11,6,54.5,1,0,0,5,2,2,2,0,5,41,1,1,1,11,5,3,0,1,63,63,1,0,-1,3,0,0,0,0,24,22,24:22,13,3,9,1,57,299,5.2,0,21,86,4.1,0,34,18,213,0,0,6.3,11.8,52.9,72.30,15,6,40.0,3,0,0,4,0,1,0,9,10,88,2,0,2,8,0,2,0,5,237,47.4,0,1,1,40.0,100,5,1,1,14.3,13.9,3.3,0,0,-5,-1,-1,5.6,0,5.6,6,6,5,0,54.0,1,1,0,1,1,0,0,3,3,0,0,0,2,38,0,0,2,1,0,0,47.4,0,0,0,0,0,0,0,1,1,0,1,9,1,24,0,0
12/16/2012 1:00:00 PM,2012,15,NO,TB,HOME,41,0,41,Mercedez-Benz Superdome,Artificial,74,77,10,54.5,-3.5,7,17,7,10,0,31,6,31:6,24,7,15,2,65,447,6.9,5,25,149,6.0,1,39,26,298,4,0,7.6,11.5,66.7,123.66,11,4,36.4,0,0,0,6,4,3,2,81,6,55,0,0,1,9,10,3,0,5,268,53.6,0,5,5,0,0,0,0,0,28,54,28:54,20,4,16,0,72,386,5.4,0,16,67,4.2,0,54,30,319,0,4,5.9,10.6,55.6,42.13,13,4,30.8,3,1,33.3,2,0,0,0,39,7,84,1,1,2,11,5,5,0,4,195,48.8,5,0,-5,66.7,66.7,5,-2,1,18.8,17.9,2.5,0,0,-5,2,-1,20.0,12.5,3.6,8,6,4,0,41.8,5,5,0,0,0,0,0,2,2,0,3,38,1,30,4,43,1,1,0,0,39.3,0,0,0,0,0,0,0,0,0,0,1,39,4,70,0,0
12/16/2012 1:00:00 PM,2012,15,STL,MIN,HOME,22,36,58,Edward Jones Dome,Dome,70,40,0,39.5,-2.5,0,7,0,15,0,29,33,29:33,29,4,23,2,77,432,5.6,3,18,87,4.8,0,55,35,345,3,1,6.3,9.9,63.6,91.86,13,3,23.1,3,1,33.3,4,3,3,3,16,8,47,2,1,4,32,2,10,0,4,164,41,2,0,-2,7,23,3,3,0,30,27,30:27,18,8,9,1,59,322,5.5,3,33,213,6.5,2,24,17,109,0,0,4.5,6.4,70.8,80.03,11,2,18.2,1,1,100,2,1,1,1,44,3,49,2,0,2,22,8,5,0,4,182,45.5,0,2,2,75.0,100,-6,5,-2,30.3,7.7,6.8,50.0,100,6,-5,2,27.8,13.6,7.7,4,4,3,0,37.3,2,2,0,1,1,0,0,1,0,0,3,16,2,29,0,0,8,7,6,0,41.5,3,3,0,0,0,0,0,5,5,0,1,15,1,24,1,29
12/16/2012 4:05:00 PM,2012,15,ARI,DET,HOME,38,10,48,University of Phoenix Stadium,Grass,57,52,4,43.5,6.0,0,21,3,14,0,28,46,28:46,12,6,4,2,51,196,3.8,5,29,99,3.4,3,21,14,97,0,1,4.6,6.9,66.7,57.04,12,2,16.7,0,0,0,2,2,2,2,240,6,50,1,0,1,7,8,7,0,9,398,44.2,1,4,3,0,7,3,0,0,31,14,31:14,18,5,12,1,74,312,4.2,1,22,84,3.8,1,50,24,228,0,3,4.6,9.5,48.0,36.08,18,6,33.3,2,0,0,2,1,1,1,-1,7,63,1,1,2,18,5,7,0,8,376,47,4,1,-3,100,100,3,0,1,31.8,15.4,4.5,50.0,100,-3,0,-1,24.1,22.7,3.8,7,7,5,0,42.0,5,5,0,0,0,0,0,1,1,0,6,54,2,53,3,186,3,3,1,0,40.3,1,1,0,0,0,0,0,1,1,0,2,0,2,49,1,1
12/16/2012 4:05:00 PM,2012,15,BUF,SEA,HOME,17,50,67,Rogers Centre,Dome,70,40,0,44.0,4.5,7,10,0,0,0,31,3,31:3,21,7,14,0,67,333,5.0,2,21,118,5.6,1,43,24,215,1,2,5,9.0,55.8,57.80,13,5,38.5,1,0,0,1,1,0,0,0,4,20,1,1,3,32,3,3,0,4,194,48.5,3,0,-3,14,17,16,3,0,28,57,28:57,22,12,10,0,57,466,8.2,6,32,270,8.4,4,23,14,196,1,0,8.5,14,60.9,102.81,11,5,45.5,1,1,100,7,4,5,2,101,4,32,0,0,2,9,4,3,0,2,79,39.5,0,3,3,100,0,-1,0,-1,9.4,12.0,6.5,57.1,40.0,1,0,1,14.3,8.7,8.0,3,1,0,0,43.5,2,2,0,0,0,0,0,1,1,0,0,0,5,139,0,0,10,9,5,0,39.5,6,5,1,0,0,0,0,3,3,0,3,20,3,66,2,81
12/16/2012 4:05:00 PM,2012,15,SD,CAR,HOME,7,31,38,Qualcomm Stadium,Grass,59,64,6,45.0,-3.0,0,0,0,7,0,22,28,22:28,12,6,4,2,45,164,3.6,1,16,70,4.4,0,23,16,94,1,0,4.1,5.9,69.6,91.58,9,3,33.3,0,0,0,2,1,1,1,23,9,70,4,2,6,27,4,5,0,6,291,48.5,2,1,-1,21,3,7,0,0,37,32,37:32,29,13,12,4,74,372,5.0,4,39,155,4.0,2,33,19,217,2,0,6.6,11.4,57.6,97.66,14,7,50.0,1,1,100,4,3,4,3,32,6,48,2,1,2,14,3,5,0,4,158,39.5,1,2,1,50.0,100,1,0,-4,12.8,11.4,20.7,75.0,75.0,-1,0,4,31.2,10.3,5.7,2,2,0,0,39.8,1,1,0,0,0,0,0,0,0,0,1,23,2,49,0,0,6,5,4,0,28.8,4,4,0,0,0,0,0,1,1,0,2,32,2,52,0,0
12/16/2012 4:05:00 PM,2012,15,CAR,SD,AWAY,31,7,38,Qualcomm Stadium,Grass,59,64,6,45.0,3.0,21,3,7,0,0,37,32,37:32,29,13,12,4,74,372,5.0,4,39,155,4.0,2,33,19,217,2,0,6.6,11.4,57.6,97.66,14,7,50.0,1,1,100,4,3,4,3,32,6,48,2,1,2,14,3,5,0,4,158,39.5,1,2,1,0,0,0,7,0,22,28,22:28,12,6,4,2,45,164,3.6,1,16,70,4.4,0,23,16,94,1,0,4.1,5.9,69.6,91.58,9,3,33.3,0,0,0,2,1,1,1,23,9,70,4,2,6,27,4,5,0,6,291,48.5,2,1,-1,75.0,75.0,-1,0,4,31.2,10.3,5.7,50.0,100,1,0,-4,12.8,11.4,20.7,6,5,4,0,28.8,4,4,0,0,0,0,0,1,1,0,2,32,2,52,0,0,2,2,0,0,39.8,1,1,0,0,0,0,0,0,0,0,1,23,2,49,0,0
12/16/2012 4:05:00 PM,2012,15,DET,ARI,AWAY,10,38,48,University of Phoenix Stadium,Grass,57,52,4,43.5,-6.0,0,7,3,0,0,31,14,31:14,18,5,12,1,74,312,4.2,1,22,84,3.8,1,50,24,228,0,3,4.6,9.5,48.0,36.08,18,6,33.3,2,0,0,2,1,1,1,-1,7,63,1,1,2,18,5,7,0,8,376,47,4,1,-3,0,21,3,14,0,28,46,28:46,12,6,4,2,51,196,3.8,5,29,99,3.4,3,21,14,97,0,1,4.6,6.9,66.7,57.04,12,2,16.7,0,0,0,2,2,2,2,240,6,50,1,0,1,7,8,7,0,9,398,44.2,1,4,3,50.0,100,-3,0,-1,24.1,22.7,3.8,100,100,3,0,1,31.8,15.4,4.5,3,3,1,0,40.3,1,1,0,0,0,0,0,1,1,0,2,0,2,49,1,1,7,7,5,0,42.0,5,5,0,0,0,0,0,1,1,0,6,54,2,53,3,186
12/16/2012 4:05:00 PM,2012,15,SEA,BUF,AWAY,50,17,67,Rogers Centre,Dome,70,40,0,44.0,-4.5,14,17,16,3,0,28,57,28:57,22,12,10,0,57,466,8.2,6,32,270,8.4,4,23,14,196,1,0,8.5,14,60.9,102.81,11,5,45.5,1,1,100,7,4,5,2,101,4,32,0,0,2,9,4,3,0,2,79,39.5,0,3,3,7,10,0,0,0,31,3,31:3,21,7,14,0,67,333,5.0,2,21,118,5.6,1,43,24,215,1,2,5,9.0,55.8,57.80,13,5,38.5,1,0,0,1,1,0,0,0,4,20,1,1,3,32,3,3,0,4,194,48.5,3,0,-3,57.1,40.0,1,0,1,14.3,8.7,8.0,100,0,-1,0,-1,9.4,12.0,6.5,10,9,5,0,39.5,6,5,1,0,0,0,0,3,3,0,3,20,3,66,2,81,3,1,0,0,43.5,2,2,0,0,0,0,0,1,1,0,0,0,5,139,0,0
12/16/2012 4:25:00 PM,2012,15,KC,OAK,AWAY,0,15,15,O.co Coliseum,Grass,54,77,2,43.5,4.5,0,0,0,0,0,19,54,19:54,7,0,5,2,46,119,2.6,0,10,10,1,0,32,18,109,0,1,3.4,6.1,56.2,50.13,12,1,8.3,3,0,0,2,0,1,0,24,7,60,0,0,4,27,0,4,0,7,383,54.7,1,1,0,3,6,3,3,0,40,6,40:6,21,10,9,2,75,385,5.1,0,45,203,4.5,0,30,18,182,0,0,6.1,10.1,60.0,77.36,17,7,41.2,0,0,0,2,0,1,0,3,5,62,2,1,0,0,8,6,0,4,205,51.2,1,1,0,0,0,-8,-2,-4,8.9,0,11.1,0,0,8,2,4,60.0,22.2,0,1,1,1,0,51.9,0,0,0,0,0,0,0,0,0,0,3,24,3,70,0,0,5,5,2,0,40.3,0,0,0,0,0,0,0,6,5,0,0,0,0,0,1,3
12/16/2012 4:25:00 PM,2012,15,PIT,DAL,AWAY,24,27,51,Cowboys Stadium,Artificial,72,23,12,45.5,-1.0,0,10,7,7,0,27,0,27:0,20,2,17,1,61,388,6.4,3,17,69,4.1,1,40,24,319,2,1,8.0,13.3,60.0,91.56,12,5,41.7,0,0,0,3,2,1,1,51,0,0,2,1,4,20,2,3,0,6,258,43,2,1,-1,3,7,7,7,3,34,24,34:24,23,6,17,0,64,415,6.5,3,21,87,4.1,1,42,30,328,2,0,7.8,10.9,71.4,110.02,11,4,36.4,0,0,0,4,2,3,1,74,8,61,1,1,1,13,8,3,0,6,288,48,1,2,1,66.7,100,-6,0,-3,14.3,4.7,9.1,50.0,33.3,6,0,3,17.6,18.2,2.3,5,5,4,0,30.0,3,3,0,0,0,0,0,1,1,0,3,51,2,49,0,0,6,5,4,0,36.2,3,3,0,0,0,0,0,2,2,0,2,38,1,25,1,36
12/16/2012 4:25:00 PM,2012,15,DAL,PIT,HOME,27,24,51,Cowboys Stadium,Artificial,72,23,12,45.5,1.0,3,7,7,7,3,34,24,34:24,23,6,17,0,64,415,6.5,3,21,87,4.1,1,42,30,328,2,0,7.8,10.9,71.4,110.02,11,4,36.4,0,0,0,4,2,3,1,74,8,61,1,1,1,13,8,3,0,6,288,48,1,2,1,0,10,7,7,0,27,0,27:0,20,2,17,1,61,388,6.4,3,17,69,4.1,1,40,24,319,2,1,8.0,13.3,60.0,91.56,12,5,41.7,0,0,0,3,2,1,1,51,0,0,2,1,4,20,2,3,0,6,258,43,2,1,-1,50.0,33.3,6,0,3,17.6,18.2,2.3,66.7,100,-6,0,-3,14.3,4.7,9.1,6,5,4,0,36.2,3,3,0,0,0,0,0,2,2,0,2,38,1,25,1,36,5,5,4,0,30.0,3,3,0,0,0,0,0,1,1,0,3,51,2,49,0,0
12/16/2012 4:25:00 PM,2012,15,OAK,KC,HOME,15,0,15,O.co Coliseum,Grass,54,77,2,43.5,-4.5,3,6,3,3,0,40,6,40:6,21,10,9,2,75,385,5.1,0,45,203,4.5,0,30,18,182,0,0,6.1,10.1,60.0,77.36,17,7,41.2,0,0,0,2,0,1,0,3,5,62,2,1,0,0,8,6,0,4,205,51.2,1,1,0,0,0,0,0,0,19,54,19:54,7,0,5,2,46,119,2.6,0,10,10,1,0,32,18,109,0,1,3.4,6.1,56.2,50.13,12,1,8.3,3,0,0,2,0,1,0,24,7,60,0,0,4,27,0,4,0,7,383,54.7,1,1,0,0,0,8,2,4,60.0,22.2,0,0,0,-8,-2,-4,8.9,0,11.1,5,5,2,0,40.3,0,0,0,0,0,0,0,6,5,0,0,0,0,0,1,3,1,1,1,0,51.9,0,0,0,0,0,0,0,0,0,0,3,24,3,70,0,0
12/16/2012 8:20:00 PM,2012,15,NE,SF,HOME,34,41,75,Gillette Stadium,Artificial,34,100,5,47.5,-4.0,0,3,7,24,0,29,47,29:47,32,8,22,2,92,520,5.7,4,24,95,4.0,3,65,36,425,1,2,6.5,11.8,55.4,67.79,15,2,13.3,6,5,83.3,5,4,5,4,13,8,73,2,2,3,18,1,5,0,5,228,45.6,4,2,-2,7,10,14,10,0,30,13,30:13,19,7,11,1,65,388,6.0,5,39,180,4.6,0,25,14,208,4,1,8.3,14.9,56.0,106.33,14,5,35.7,2,1,50.0,4,1,3,1,84,6,88,6,1,1,13,7,5,0,5,283,56.6,2,4,2,80.0,80.0,-6,0,-2,12.8,3.8,4.4,25.0,33.3,6,0,2,20.8,10.3,3.8,7,4,1,0,42.6,4,4,0,0,0,0,0,2,2,0,5,13,5,107,1,0,7,4,2,0,54.0,5,5,0,0,0,0,0,3,2,0,3,15,6,154,2,69
12/16/2012 8:20:00 PM,2012,15,SF,NE,AWAY,41,34,75,Gillette Stadium,Artificial,34,100,5,47.5,4.0,7,10,14,10,0,30,13,30:13,19,7,11,1,65,388,6.0,5,39,180,4.6,0,25,14,208,4,1,8.3,14.9,56.0,106.33,14,5,35.7,2,1,50.0,4,1,3,1,84,6,88,6,1,1,13,7,5,0,5,283,56.6,2,4,2,0,3,7,24,0,29,47,29:47,32,8,22,2,92,520,5.7,4,24,95,4.0,3,65,36,425,1,2,6.5,11.8,55.4,67.79,15,2,13.3,6,5,83.3,5,4,5,4,13,8,73,2,2,3,18,1,5,0,5,228,45.6,4,2,-2,25.0,33.3,6,0,2,20.8,10.3,3.8,80.0,80.0,-6,0,-2,12.8,3.8,4.4,7,4,2,0,54.0,5,5,0,0,0,0,0,3,2,0,3,15,6,154,2,69,7,4,1,0,42.6,4,4,0,0,0,0,0,2,2,0,5,13,5,107,1,0
12/17/2012 8:30:00 PM,2012,15,NYJ,TEN,AWAY,10,14,24,LP Field,Grass,54,83,10,40.5,-1.0,3,0,7,0,0,30,16,30:16,20,8,8,4,63,253,4.0,1,30,146,4.9,0,29,13,107,1,4,3.7,8.2,44.8,26.72,12,5,41.7,0,0,0,2,1,1,0,7,4,23,2,1,4,24,3,7,0,6,254,42.3,5,0,-5,0,7,7,0,0,29,44,29:44,12,4,8,0,56,294,5.2,2,30,167,5.6,2,22,13,127,0,0,5.8,9.8,59.1,75.38,13,2,15.4,0,0,0,2,1,0,0,58,14,111,0,0,4,22,6,6,0,10,391,39.1,0,5,5,50.0,0,-3,1,0,23.3,11.5,12.1,50.0,0,3,-1,0,20.0,18.2,15.4,3,1,0,0,41.8,1,1,0,0,0,0,0,1,1,0,1,7,2,52,0,0,3,1,1,0,36.4,2,2,0,0,0,0,0,1,0,1,2,3,3,75,4,55
12/17/2012 8:30:00 PM,2012,15,TEN,NYJ,HOME,14,10,24,LP Field,Grass,54,83,10,40.5,1.0,0,7,7,0,0,29,44,29:44,12,4,8,0,56,294,5.2,2,30,167,5.6,2,22,13,127,0,0,5.8,9.8,59.1,75.38,13,2,15.4,0,0,0,2,1,0,0,58,14,111,0,0,4,22,6,6,0,10,391,39.1,0,5,5,3,0,7,0,0,30,16,30:16,20,8,8,4,63,253,4.0,1,30,146,4.9,0,29,13,107,1,4,3.7,8.2,44.8,26.72,12,5,41.7,0,0,0,2,1,1,0,7,4,23,2,1,4,24,3,7,0,6,254,42.3,5,0,-5,50.0,0,3,-1,0,20.0,18.2,15.4,50.0,0,-3,1,0,23.3,11.5,12.1,3,1,1,0,36.4,2,2,0,0,0,0,0,1,0,1,2,3,3,75,4,55,3,1,0,0,41.8,1,1,0,0,0,0,0,1,1,0,1,7,2,52,0,0
12/22/2012 8:30:00 PM,2012,16,DET,ATL,HOME,18,31,49,Ford Field,Dome,70,68,0,50.0,3.5,3,3,7,5,0,31,8,31:8,25,4,21,0,78,522,6.7,1,22,79,3.6,1,56,37,443,0,1,7.9,12.0,66.1,82.66,14,5,35.7,4,3,75.0,4,1,2,1,0,2,20,2,2,0,0,9,4,1,2,82,41,3,0,-3,7,14,0,10,0,28,52,28:52,19,4,15,0,55,344,6.3,4,22,73,3.3,0,32,25,271,4,0,8.5,10.8,78.1,141.54,11,6,54.5,0,0,0,3,2,2,1,10,3,20,0,0,1,8,6,0,0,4,167,41.8,0,3,3,25.0,50.0,3,4,1,18.2,27.3,0,66.7,50.0,-3,-4,-1,0,10.7,3.0,5,4,2,0,36.5,1,1,0,0,0,0,0,3,3,0,0,0,4,67,0,0,7,6,3,0,41.8,4,4,0,0,0,0,0,1,1,0,1,9,3,58,1,1
12/22/2012 8:30:00 PM,2012,16,ATL,DET,AWAY,31,18,49,Ford Field,Dome,70,68,0,50.0,-3.5,7,14,0,10,0,28,52,28:52,19,4,15,0,55,344,6.3,4,22,73,3.3,0,32,25,271,4,0,8.5,10.8,78.1,141.54,11,6,54.5,0,0,0,3,2,2,1,10,3,20,0,0,1,8,6,0,0,4,167,41.8,0,3,3,3,3,7,5,0,31,8,31:8,25,4,21,0,78,522,6.7,1,22,79,3.6,1,56,37,443,0,1,7.9,12.0,66.1,82.66,14,5,35.7,4,3,75.0,4,1,2,1,0,2,20,2,2,0,0,9,4,1,2,82,41,3,0,-3,66.7,50.0,-3,-4,-1,0,10.7,3.0,25.0,50.0,3,4,1,18.2,27.3,0,7,6,3,0,41.8,4,4,0,0,0,0,0,1,1,0,1,9,3,58,1,1,5,4,2,0,36.5,1,1,0,0,0,0,0,3,3,0,0,0,4,67,0,0
12/23/2012 1:00:00 PM,2012,16,BUF,MIA,AWAY,10,24,34,Sun Life Stadium,Grass,73,47,8,43.0,5.0,0,3,0,7,0,29,43,29:43,17,6,10,1,65,381,5.9,1,28,154,5.5,0,35,20,227,1,1,6.5,11.4,57.1,74.35,14,6,42.9,1,1,100,2,1,2,1,14,11,93,3,3,2,13,4,4,0,4,171,42.8,4,0,-4,7,7,10,0,0,30,17,30:17,18,10,7,1,62,301,4.9,3,35,182,5.2,1,25,13,119,2,0,4.8,9.2,52.0,91.92,14,7,50.0,0,0,0,3,3,1,1,34,3,25,2,0,2,11,4,3,0,5,212,42.4,0,4,4,50.0,50.0,0,1,0,11.4,14.8,5.4,100,100,0,-1,0,10.7,10.8,7.4,3,1,1,0,36.3,1,1,0,0,0,0,0,1,1,0,1,14,2,32,0,0,5,5,3,0,31.6,3,3,0,0,0,0,0,2,1,1,2,26,2,50,1,8
12/23/2012 1:00:00 PM,2012,16,CIN,PIT,AWAY,13,10,23,Heinz Field,Grass,35,56,10,41.0,3.0,7,3,0,3,0,28,15,28:15,16,0,13,3,63,267,4.2,1,16,14,0.9,0,41,24,253,0,2,6.2,10.5,58.5,56.25,15,4,26.7,1,0,0,1,0,0,0,25,7,55,1,1,6,25,7,8,0,6,316,52.7,3,3,0,0,7,3,0,0,31,45,31:45,15,6,8,1,63,280,4.4,1,31,95,3.1,0,28,14,185,1,2,6.6,13.2,50.0,53.42,14,2,14.3,1,1,100,2,0,0,0,12,5,63,2,1,4,35,8,6,0,7,317,45.3,3,3,0,0,0,-1,2,-2,25.8,21.9,12.8,0,0,1,-2,2,37.5,17.0,12.5,4,3,1,0,48.3,1,1,0,0,0,0,0,3,2,0,3,2,0,0,2,27,3,3,3,0,39.9,1,1,0,0,0,0,0,3,1,0,2,6,3,67,2,6
